inversion	orientation	probe	count.ini	count.fil	count.xun	count.uni	count.qc	efficiency.check	diagnosis
HsOth1432	INS	INSHsOth1432BP1NA19068	149	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1432	INS	INSHsOth1432BP2NA19068	142	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1432	INS	INSHsOth1432BP2NA19068	142	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1432	REF	REFHsOth1432BP1HG38	196	10	10	0	10	0.714285714285714	
HsOth1432	REF	REFHsOth1432BP1HG38	196	10	10	0	10	0.714285714285714	
HsOth1432	REF	REFHsOth1432BP2HG38	502	14	14	0	14	1	
HsOth1432	REF	REFHsOth1432BP2HG38	502	14	14	0	14	1	
HsOth1454	INS	INSHsOth1454BP1AK1	861	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1454	INS	INSHsOth1454BP1AK1	861	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1454	INS	INSHsOth1454BP2AK1	529	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1454	INS	INSHsOth1454BP2AK1	529	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1454	REF	REFHsOth1454BP1HG38	615	19	14	5	13	1	errorMatches
HsOth1454	REF	REFHsOth1454BP1HG38	615	19	14	5	13	1	errorMatches
HsOth1454	REF	REFHsOth1454BP2HG38	336	9	9	0	9	0.692307692307692	
HsOth1454	REF	REFHsOth1454BP2HG38	336	9	9	0	9	0.692307692307692	
HsOth1468	INS	INSHsOth1468BP1HG02818	415	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1468	INS	INSHsOth1468BP1HG02818	415	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1468	INS	INSHsOth1468BP2HG02818	1782	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1468	INS	INSHsOth1468BP2HG02818	1782	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1468	REF	REFHsOth1468BP0HG38	71	12	12	0	12	1	
HsOth1468	REF	REFHsOth1468BP0HG38	71	12	12	0	12	1	
HsOth1471	INS	INSHsOth1471BP1HG02623	293	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1471	INS	INSHsOth1471BP1HG02623	293	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1471	INS	INSHsOth1471BP2HG02623	148	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1471	INS	INSHsOth1471BP2HG02623	148	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1471	REF	REFHsOth1471BP0HG38	142	12	12	0	12	1	
HsOth1471	REF	REFHsOth1471BP0HG38	142	12	12	0	12	1	
HsOth1484	INS	INSHsOth1484BP1CHM1	741	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1484	INS	INSHsOth1484BP1CHM1	741	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1484	INS	INSHsOth1484BP2CHM1	388	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1484	INS	INSHsOth1484BP2CHM1	388	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1484	REF	REFHsOth1484BP0HG38	67	18	18	0	18	1	
HsOth1484	REF	REFHsOth1484BP0HG38	67	18	18	0	18	1	
HsOth1497	INS	INSHsOth1497BP1HG00250	218	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1497	INS	INSHsOth1497BP1HG00250	218	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1497	INS	INSHsOth1497BP2HG00250	173	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1497	INS	INSHsOth1497BP2HG00250	173	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1497	REF	REFHsOth1497BP0HG38	339	10	10	0	10	1	
HsOth1497	REF	REFHsOth1497BP0HG38	339	10	10	0	10	1	
HsOth1511	INS	INSHsOth1511BP1CMT001	90	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1511	INS	INSHsOth1511BP1CMT001	90	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1511	INS	INSHsOth1511BP2CMT001	447	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1511	INS	INSHsOth1511BP2CMT001	447	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1511	REF	REFHsOth1511BP0HG38	51	14	14	0	14	1	
HsOth1511	REF	REFHsOth1511BP0HG38	51	14	14	0	14	1	
HsOth1579	INS	INSHsOth1579BP1CMT001	371	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1579	INS	INSHsOth1579BP1CMT001	371	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1579	INS	INSHsOth1579BP2CMT001	1061	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1579	INS	INSHsOth1579BP2CMT001	1061	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1579	REF	REFHsOth1579BP0HG38	519	6	6	0	6	1	
HsOth1579	REF	REFHsOth1579BP0HG38	519	6	6	0	6	1	
HsOth1614	INS	INSHsOth1614BP1HG02623	118	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1614	INS	INSHsOth1614BP1HG02623	118	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1614	INS	INSHsOth1614BP2HG02623	115	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1614	INS	INSHsOth1614BP2HG02623	115	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1614	REF	REFHsOth1614BP0HG38	96	9	9	0	9	1	
HsOth1614	REF	REFHsOth1614BP0HG38	96	9	9	0	9	1	
HsOth1637	INS	INSHsOth1637BP1HG03486	236	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1637	INS	INSHsOth1637BP1HG03486	236	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1637	INS	INSHsOth1637BP2HG03486	78	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1637	INS	INSHsOth1637BP2HG03486	78	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1637	REF	REFHsOth1637BP1HG38	963	13	13	0	13	0.722222222222222	
HsOth1637	REF	REFHsOth1637BP1HG38	963	13	13	0	13	0.722222222222222	
HsOth1637	REF	REFHsOth1637BP2HG38	184	18	18	0	18	1	
HsOth1637	REF	REFHsOth1637BP2HG38	184	18	18	0	18	1	
HsOth1667	INS	INSHsOth1667BP1AK1	644	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1667	INS	INSHsOth1667BP1AK1	644	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1667	INS	INSHsOth1667BP2AK1	184	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1667	INS	INSHsOth1667BP2AK1	184	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1667	REF	REFHsOth1667BP1ALT	29	0	0	0	0	0	emptyRef,allFiltered
HsOth1667	REF	REFHsOth1667BP1ALT	29	0	0	0	0	0	emptyRef,allFiltered
HsOth1667	REF	REFHsOth1667BP1HG38	48	4	4	0	4	0.210526315789474	
HsOth1667	REF	REFHsOth1667BP1HG38	48	4	4	0	4	0.210526315789474	
HsOth1667	REF	REFHsOth1667BP2HG38	483	19	19	0	19	1	
HsOth1667	REF	REFHsOth1667BP2HG38	483	19	19	0	19	1	
HsOth1681	INS	INSHsOth1681BP1NA19440	66	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1681	INS	INSHsOth1681BP1NA19440	66	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1681	INS	INSHsOth1681BP2NA19440	59	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1681	INS	INSHsOth1681BP2NA19440	59	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1681	REF	REFHsOth1681BP1HG38	317	14	6	8	4	0.571428571428571	errorMatches
HsOth1681	REF	REFHsOth1681BP1HG38	317	14	6	8	4	0.571428571428571	errorMatches
HsOth1681	REF	REFHsOth1681BP2HG38	172	7	7	0	7	1	
HsOth1681	REF	REFHsOth1681BP2HG38	172	7	7	0	7	1	
HsOth1700	INS	INSHsOth1700BP1Reads	506	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1700	INS	INSHsOth1700BP1Reads	506	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1700	INS	INSHsOth1700BP2Reads	81	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1700	INS	INSHsOth1700BP2Reads	81	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1700	REF	REFHsOth1700BP0HG38	63	14	14	0	14	1	
HsOth1700	REF	REFHsOth1700BP0HG38	63	14	14	0	14	1	
HsOth1751	INS	INSHsOth1751BP1HG00268	96	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1751	INS	INSHsOth1751BP1HG00268	96	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1751	INS	INSHsOth1751BP2HG00268	141	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1751	INS	INSHsOth1751BP2HG00268	141	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1751	REF	REFHsOth1751BP0HG38	58	16	16	0	16	1	
HsOth1751	REF	REFHsOth1751BP0HG38	58	16	16	0	16	1	
HsOth1794	INS	INSHsOth1794BP1NA19434	160	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1794	INS	INSHsOth1794BP1NA19434	160	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1794	REF	REFHsOth1794BP0HG38	123	6	6	0	6	1	
HsOth1794	REF	REFHsOth1794BP0HG38	123	6	6	0	6	1	
HsOth1855	REF	REFHsOth1855BP0CHM13	1303	0	0	0	0	NA	emptyRef,allFiltered
HsOth1855	REF	REFHsOth1855BP0CHM13	1303	0	0	0	0	NA	emptyRef,allFiltered
HsOth1855	REF	REFHsOth1855BP0HG38	295	0	0	0	0	NA	emptyRef,allFiltered
HsOth1855	REF	REFHsOth1855BP0HG38	295	0	0	0	0	NA	emptyRef,allFiltered
HsOth1857	INS	INSHsOth1857BP1CHM13	58	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1857	INS	INSHsOth1857BP1CHM13	58	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1857	INS	INSHsOth1857BP2CHM13	138	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1857	INS	INSHsOth1857BP2CHM13	138	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1857	REF	REFHsOth1857BP0HG38	89	10	10	0	10	1	
HsOth1857	REF	REFHsOth1857BP0HG38	89	10	10	0	10	1	
HsOth1863	REF	REFHsOth1863BP0HG38	29	0	0	0	0	NA	emptyRef,allFiltered
HsOth1863	REF	REFHsOth1863BP0HG38	29	0	0	0	0	NA	emptyRef,allFiltered
HsOth1863	REF	REFHsOth1863BP1CMT001	188	0	0	0	0	NA	emptyRef,allFiltered
HsOth1863	REF	REFHsOth1863BP1CMT001	188	0	0	0	0	NA	emptyRef,allFiltered
HsOth1863	REF	REFHsOth1863BP1CMT001	188	0	0	0	0	NA	emptyRef,allFiltered
HsOth1863	REF	REFHsOth1863BP1CMT001	188	0	0	0	0	NA	emptyRef,allFiltered
HsOth1863	REF	REFHsOth1863BP2CMT001	222	0	0	0	0	NA	emptyRef,allFiltered
HsOth1865	INS	INSHsOth1865BP1NA12878	350	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1865	INS	INSHsOth1865BP1NA12878	350	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1865	INS	INSHsOth1865BP2NA12878	106	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1865	INS	INSHsOth1865BP2NA12878	106	0	0	0	0	NA	emptyAlt,allFiltered
HsOth1865	REF	REFHsOth1865BP0HG38	1573	11	11	0	11	1	
HsOth1865	REF	REFHsOth1865BP0HG38	1573	11	11	0	11	1	
